# particle_number, x, y, function_value
16,  1.49587842, -2.1941034 , -1.466317016416816
17,  2.64794489, -2.14907438, -0.9609014014793995
18,  2.36037784, -1.61063088, -0.9705529517007885
19,  2.93698872, -1.83131648, -1.016776816367992
20,  2.43322537, -1.87868059, -0.9213952173102621
21,  2.44034649, -1.33415166, -1.0808099749758235
22,  1.98691919, -2.00811665, -1.0564090964527384
23,  3.18062595, -2.32009032, -1.2388023085111513
24,  2.69062099, -1.3917878 , -1.0662465362593851
25,  2.49018829, -1.41336405, -1.0373939438166737
26,  3.30758422, -2.1679247 , -1.2809264930204876
27,  3.10493691, -1.36332634, -1.2459221747810536
28,  3.06562115, -1.37501111, -1.21670884541312
29,  2.39828434, -1.64708979, -0.9560933578467076
30,  2.65796788, -1.16588709, -1.2008763434786656
31,  2.85618677, -2.19923646, -1.0271442723131194
32,  2.73579654, -1.95756164, -0.9483952087495305
33,  2.03917351, -1.32797514, -1.1887252819368839
34,  2.52801052, -2.43091997, -1.060268834529137
35,  3.23598577, -2.41182182, -1.320756845822899
36,  2.10210749, -1.0827534 , -1.3320437585196756
37,  2.58656753, -1.91146522, -0.9227512276684094
38,  2.88375354, -2.22299887, -1.0447360569125717
39,  2.89249722, -2.37973801, -1.1110398463063142
40,  1.98257258, -1.49035197, -1.136709853337223
41,  1.76024021, -1.95691972, -1.1941807340223298
42,  2.88855025, -2.22069428, -1.0458465917939792
43,  1.76399963, -2.49224954, -1.3651665684268812
44,  2.51430521, -1.40075481, -1.0436637344530661
45,  2.4518177 , -1.70075231, -0.9399491211691781
46,  2.08934061, -1.71420214, -1.0205195218012777
47,  2.27038745, -1.68462683, -0.9684922973247442
48,  2.921659  , -2.40695184, -1.1363367736347332
49,  3.26466802, -2.05820929, -1.2238122149795951
50,  1.78475095, -2.58190102, -1.4072236309946322
51,  3.15861128, -1.85769976, -1.1367175991693905
52,  3.24094402, -1.32564016, -1.3583821673939191
53,  2.8458841 , -1.37759499, -1.1152099334337389
54,  2.89931479, -1.25935006, -1.2038808579482296
55,  1.73096077, -1.77660646, -1.2222621813523467
56,  2.67910199, -1.62189318, -0.9736489975564999
57,  2.85688415, -2.37954165, -1.0976017789761021
58,  3.15574126, -2.1033324 , -1.154608864868709
59,  2.62006934, -2.81429459, -1.3441141541641923
60,  2.78365023, -1.36675428, -1.1013427612986466
61,  1.94166361, -1.59605928, -1.120998275202907
62,  2.22251992, -1.65875057, -0.9865367736080887
63,  2.80990795, -1.93548408, -0.9675895626583777
64,  2.10776093, -2.1555248 , -1.0285107405571068
65,  2.99453572, -2.43493933, -1.1843013669718552
66,  2.88646927, -1.9333741 , -0.9941746980769134
67,  2.52215704, -2.02404279, -0.9268773067687645
68,  2.31944104, -2.42166148, -1.0713046502785548
69,  2.85616514, -1.33028496, -1.1446529495922233
70,  2.14606333, -2.35123954, -1.0833826756704943
71,  2.34316006, -1.36647854, -1.0735604912190015
72,  1.99781007, -1.49801159, -1.1258332379771663
73,  2.81160562, -1.51473653, -1.0417015337450004
74,  2.22000017, -1.34245442, -1.1135670213541282
75,  2.51962408, -1.63339516, -0.9546701547293631
76,  3.1131396 , -1.59548565, -1.1532731146324675
77,  2.17297157, -1.43196936, -1.081938669799468
78,  2.89237138, -1.17120814, -1.2614849662145033
79,  2.37064298, -2.09589786, -0.9464931377363984
80,  2.04811873, -1.72668428, -1.0360560436133206
81,  2.45636507, -1.39211875, -1.048862217309386
82,  3.04283667, -1.68164329, -1.0901141859832986
83,  2.62073305, -2.256415  , -0.9897425945767586
84,  2.20862825, -2.1495655 , -0.9925287517283025
85,  2.80246407, -2.97969077, -1.5475468660166096
86,  2.748619  , -1.91965442, -0.9500373842240541
87,  2.8059931 , -1.84215917, -0.967427201656757
88,  3.39323935, -1.98586987, -1.3215636173733323
89,  1.77336731, -1.68906229, -1.20518342094155
90,  2.26533014, -2.36290277, -1.053612991530045
91,  2.22762484, -1.90269857, -0.9560362882137895
92,  1.92586951, -1.66512743, -1.1113340032363317
93,  2.4252713 , -2.68487114, -1.2297420782125412
94,  2.45844786, -1.68978708, -0.9418965582907863
95,  2.77423592, -2.44703852, -1.1061667778974564
96,  2.83148438, -2.51858963, -1.1652060488932858
97,  2.97414412, -2.66104976, -1.320943222971417
98,  2.73334777, -1.96026644, -0.9479801468014936
99,  2.75238071, -1.75782752, -0.9608930517696777
0,  1.88714822, -1.98593745, -1.1104248058908814
1,  1.58699996, -1.80826965, -1.3399302999514273
2,  2.74418808, -2.43762208, -1.0932711919546656
3,  1.93402419, -2.34931941, -1.1800468073753692
4,  2.50603272, -2.71798412, -1.2535057373000227
5,  2.33816834, -1.93259603, -0.9325645261357494
6,  2.09481257, -2.80129281, -1.4071913230548616
7,  3.36193532, -1.58795684, -1.339090249356777
8,  3.22515428, -1.97651925, -1.1847904987918896
9,  2.82527912, -2.03360398, -0.9807667964870009
10,  2.06033748, -1.47338234, -1.1065914120188194
11,  2.73775012, -2.59909274, -1.1915664217027908
12,  1.87297631, -2.51486971, -1.304550265040058
13,  2.52754846, -1.96013566, -0.9211261406734393
14,  1.53860306, -1.30891536, -1.5557710960782123
15,  1.58598355, -1.82880135, -1.3391861950288662
16,  1.79687457, -1.94658247, -1.1672161809943846
17,  2.44794489, -1.94907438, -0.9214975475389725
18,  2.56037784, -1.41063088, -1.0405023432309757
19,  2.69713537, -2.03131648, -0.9469917197085125
20,  2.23322537, -1.67868059, -0.9790140255507661
21,  2.24034649, -1.55504551, -1.0121453062573686
22,  1.78691919, -1.80811665, -1.177401929296376
23,  2.98062595, -2.52009032, -1.2266951826170693
24,  2.89062099, -1.5917878 , -1.0427282935694104
25,  2.69018829, -1.66994879, -0.9634861043229164
26,  3.50758422, -2.3679247 , -1.5360282767641211
27,  3.30493691, -1.16332634, -1.5142442889779106
28,  3.26562115, -1.57501111, -1.2648352965299694
29,  2.59828434, -1.44708979, -1.0263322662967214
30,  2.85796788, -1.36588709, -1.125647336558623
31,  2.65618677, -2.39923646, -1.0557542107717826
32,  2.5114812 , -2.15756164, -0.9521734422222508
33,  1.83917351, -1.59805108, -1.1828709345011117
34,  2.72801052, -2.63091997, -1.2120549323949958
35,  3.43598577, -2.21182182, -1.4055896362999616
36,  2.30210749, -1.2827534 , -1.1290159370862152
37,  2.38656753, -1.71146522, -0.9431446764004239
38,  3.08375354, -2.42299887, -1.226086538396066
39,  2.6833216 , -2.16728749, -0.9714632387761921
40,  1.78257258, -1.69035197, -1.1982657300382542
41,  1.9704654 , -1.75691972, -1.0693779626746092
42,  2.68855025, -2.42069428, -1.0722753969936594
43,  1.96399963, -2.69224954, -1.3764164016112157
44,  2.71430521, -1.60075481, -0.986675738055649
45,  2.6518177 , -1.50075231, -1.0101621987360174
46,  2.34893764, -1.91420214, -0.9304493021057683
47,  2.07038745, -1.48462683, -1.0974894425895412
48,  2.67768138, -2.60695184, -1.1846143203195156
49,  3.46466802, -2.25820929, -1.4483876770386472
50,  1.58475095, -2.29434985, -1.4155348423572036
51,  2.95861128, -2.05769976, -1.0365352954881863
52,  3.04094402, -1.12564016, -1.3650653324987572
53,  3.0458841 , -1.17759499, -1.3288677543697531
54,  2.69789741, -1.05935006, -1.2918663881909311
55,  2.10202712, -1.97660646, -1.0010640163121398
56,  2.87910199, -1.82189318, -0.9938480304798165
57,  3.05688415, -2.57954165, -1.3048869390475684
58,  3.35574126, -1.83463813, -1.2872211710299721
59,  2.82006934, -2.61429459, -1.2252691037121686
60,  2.98365023, -1.16675428, -1.3047219525184106
61,  1.74166361, -1.79605928, -1.2118774092937592
62,  2.02251992, -1.45875057, -1.1302826749977541
63,  2.54245449, -2.13548408, -0.9475661012963533
64,  2.31784602, -2.3555248 , -1.039279990695032
65,  2.79453572, -2.63493933, -1.2323820903191218
66,  3.08646927, -2.1333741 , -1.118143372217156
67,  2.32215704, -2.22404279, -0.9872544570665188
68,  2.51944104, -2.19606228, -0.9629539464702929
69,  3.05616514, -1.57034087, -1.1279359380966119
70,  2.37239781, -2.15123954, -0.9586403455720722
71,  2.14316006, -1.16647854, -1.2516327711731858
72,  1.79781007, -1.29801159, -1.3466689064181465
73,  2.61160562, -1.31473653, -1.0964331033345802
74,  2.02000017, -1.54245442, -1.0980578723316121
75,  2.31962408, -1.43339516, -1.0440663053653623
76,  2.84355277, -1.39548565, -1.1052201499851482
77,  1.97297157, -1.63196936, -1.0937382279751846
78,  2.69237138, -0.97120814, -1.3687690621212905
79,  2.57492144, -1.89589786, -0.9217535579151237
80,  1.84811873, -1.92668428, -1.1317691525530251
81,  2.25636507, -1.19211875, -1.1991654534577745
82,  3.24283667, -1.48164329, -1.282352862436002
83,  2.82073305, -2.056415  , -0.9826062054342725
84,  2.00862825, -1.9495655 , -1.0408900019140526
85,  3.00246407, -2.77969077, -1.432101527288843
86,  2.548619  , -2.11965442, -0.9442444682871267
87,  3.0059931 , -2.04215917, -1.057057655985105
88,  3.19323935, -1.78586987, -1.1657417739647633
89,  1.57336731, -1.88906229, -1.3483224170239194
90,  2.46533014, -2.1608013 , -0.9535481912032625
91,  2.02762484, -1.70269857, -1.0499716059553805
92,  2.12586951, -1.46512743, -1.0834824196810666
93,  2.6252713 , -2.88487114, -1.4117705665933677
94,  2.65844786, -1.88978708, -0.9315435468436415
95,  2.97423592, -2.24703852, -1.0916062576717684
96,  3.03148438, -2.31858963, -1.147784999051758
97,  3.17414412, -2.86104976, -1.6079819981611259
98,  2.93334777, -2.16026644, -1.0467029889084054
99,  2.55238071, -1.95782752, -0.921982413958695
0,  1.68714822, -1.78593745, -1.2558076718765612
1,  1.78699996, -1.60826965, -1.2156763618275297
2,  2.94418808, -2.20800095, -1.0650223502241027
3,  2.13402419, -2.54931941, -1.196715526863774
4,  2.70603272, -2.51798412, -1.1311154590341517
5,  2.53816834, -1.73259603, -0.9336789893616181
6,  2.29481257, -2.60129281, -1.1858952754066365
7,  3.16193532, -1.38795684, -1.2691118176885294
8,  3.02515428, -1.77651925, -1.0644557920603432
9,  3.02527912, -1.83360398, -1.0591018240806613
10,  1.86033748, -1.67962974, -1.1478041284841503
11,  2.53775012, -2.3698077 , -1.0300107076451528
12,  2.18946204, -2.20145534, -1.012593106983067
13,  2.32754846, -1.76013566, -0.9435893174533122
14,  1.33860306, -1.50891536, -1.6698335561621944
15,  1.78598355, -2.02880135, -1.182143175344255
16,  2.07517646, -1.74658247, -1.0209445247508546
17,  2.24794489, -1.74907438, -0.9620936935985449
18,  2.76037784, -1.61063088, -0.9947040862186678
19,  2.49713537, -2.23131648, -0.9738279409853648
20,  2.03322537, -1.47868059, -1.1166328337912694
21,  2.04034649, -1.79410893, -1.0301856689573725
22,  1.98691919, -1.60811665, -1.0931624382009397
23,  2.75512687, -2.72009032, -1.2877574553514188
24,  2.69062099, -1.7917878 , -0.9429616547233274
25,  2.89018829, -1.86994879, -0.9955135207244047
26,  3.30758422, -2.5679247 , -1.4680963713754127
27,  3.10493691, -1.36332634, -1.2459221747810536
28,  3.46562115, -1.77501111, -1.3929617476468181
29,  2.79828434, -1.64708979, -0.995407091933332
30,  3.05796788, -1.61144474, -1.1162346783229724
31,  2.45618677, -2.59923646, -1.1643641492304453
32,  2.3114812 , -2.35756164, -1.0413895309526269
33,  2.03917351, -1.79805108, -1.0303158519718298
34,  2.92801052, -2.83091997, -1.4438410302608546
35,  3.23598577, -2.01182182, -1.196028119000207
36,  2.50210749, -1.57840609, -0.9706520744479714
37,  2.18656753, -1.51146522, -1.0435381251324378
38,  3.28375354, -2.62299887, -1.4874370198795603
39,  2.4833216 , -1.96728749, -0.9213414206315137
40,  1.98257258, -1.89035197, -1.0528506405744842
41,  2.1704654 , -1.55691972, -1.0320870986445763
42,  2.48855025, -2.22069428, -0.9704264913017898
43,  2.16399963, -2.49224954, -1.1507664184686888
44,  2.91430521, -1.80594905, -1.0091857278621739
45,  2.8518177 , -1.30075231, -1.1603752763028563
46,  2.54893764, -2.11420214, -0.9430772585554362
47,  1.87038745, -1.28462683, -1.3064865878543377
48,  2.47768138, -2.40695184, -1.0476876772147532
49,  3.26466802, -2.45820929, -1.3670959300412753
50,  1.38475095, -2.03141134, -1.5494632198129041
51,  2.73166853, -2.25769976, -1.0097482489728193
52,  2.84094402, -1.32564016, -1.1420045600851425
53,  3.2458841 , -1.37759499, -1.3335635724020962
54,  2.49789741, -1.25935006, -1.1241569183156581
55,  2.40582189, -2.17660646, -0.9616288594143414
56,  3.07910199, -2.02189318, -1.0940470634031325
57,  3.25688415, -2.77954165, -1.5921720991190345
58,  3.15574126, -1.63463813, -1.1691452937143223
59,  3.02006934, -2.41429459, -1.1864240532601444
60,  2.78365023, -1.36675428, -1.1013427612986466
61,  1.94166361, -1.99605928, -1.0794219877092741
62,  1.82251992, -1.65875057, -1.1775288056474347
63,  2.34245449, -2.33548408, -1.0261720190055796
64,  2.51784602, -2.5555248 , -1.1339541545774663
65,  2.58112271, -2.43493933, -1.0653090259899238
66,  3.28646927, -2.3333741 , -1.3221120463573988
67,  2.12215704, -2.42404279, -1.1276316073642731
68,  2.71944104, -1.95856065, -0.9447303926403238
69,  3.25616514, -1.77034087, -1.2132371394723402
70,  2.57239781, -1.95123954, -0.9228719997994348
71,  1.94316006, -1.36647854, -1.2162964665747664
72,  1.99781007, -1.09801159, -1.366628602450828
73,  2.41160562, -1.11473653, -1.2311646729241597
74,  1.82000017, -1.7706336 , -1.1585062515877915
75,  2.11962408, -1.23339516, -1.213462456001361
76,  2.6162651 , -1.59548565, -0.972061815404408
77,  1.77297157, -1.83196936, -1.1855377861509004
78,  2.49237138, -1.18854926, -1.1720487074189474
79,  2.77492144, -1.69589786, -0.9775582735591414
80,  2.04811873, -2.12668428, -1.0467297541313432
81,  2.05636507, -1.39211875, -1.1463161909300252
82,  3.44283667, -1.28164329, -1.554591538888705
83,  3.02073305, -1.856415  , -1.0554698162917862
84,  1.80862825, -1.7495655 , -1.1692512520998022
85,  3.20246407, -2.57969077, -1.3966561885610762
86,  2.348619  , -2.31965442, -1.0184515523501991
87,  3.2059931 , -2.24215917, -1.2266881103134528
88,  2.95945317, -1.58586987, -1.073826008491943
89,  1.37336731, -2.08906229, -1.5714614131062883
90,  2.66533014, -1.9608013 , -0.9344539598548123
91,  1.82762484, -1.50269857, -1.2239069236969708
92,  2.32586951, -1.66512743, -0.9616818083901687
93,  2.8252713 , -2.68487114, -1.279850597742985
94,  2.85844786, -2.08978708, -1.0011905353964963
95,  2.77423592, -2.04703852, -0.9673513679925031
96,  3.23148438, -2.11287359, -1.2091308170166175
97,  2.97414412, -3.06104976, -1.7053631267265996
98,  3.13334777, -2.36026644, -1.225425831015317
99,  2.35238071, -2.15782752, -0.9630717761477119
0,  1.48714822, -1.58593745, -1.4811905378622403
1,  2.04177801, -1.40826965, -1.144821599643557
2,  3.14418808, -2.00800095, -1.1322597751380636
3,  2.33402419, -2.74931941, -1.2933842463521783
4,  2.90603272, -2.22692621, -1.0548101948762187
5,  2.73816834, -1.53259603, -1.0147934525874867
6,  2.49481257, -2.39402376, -1.0409817269915465
7,  2.92222524, -1.18795684, -1.2615783415831605
8,  2.82515428, -1.57651925, -1.0241210853287965
9,  3.22527912, -1.63360398, -1.2174368516743213
10,  1.66033748, -1.87962974, -1.2716625793872391
11,  2.33775012, -2.1698077 , -0.9684991434915938
12,  2.424304  , -1.95888096, -0.923536959038335
13,  2.12754846, -1.56013566, -1.0460524942331844
14,  1.62419491, -1.70891536, -1.3207124820256757
15,  2.12461805, -2.22880135, -1.043449502097301
16,  2.29538444, -1.54658247, -1.0023242733195776
17,  2.04794489, -1.54907438, -1.0826898396581168
18,  2.96037784, -1.81063088, -1.028905829206359
19,  2.29713537, -2.43131648, -1.080664162262217
20,  1.83322537, -1.27868059, -1.3342516420317723
21,  1.84034649, -1.99410893, -1.1409381586364582
22,  2.18691919, -1.40811665, -1.0889229471055029
23,  2.55512687, -2.92009032, -1.4407501450541491
24,  2.49062099, -1.9917878 , -0.9231950158772437
25,  2.69018829, -2.06994879, -0.951465621942319
26,  2.91406757, -2.7679247 , -1.3813111494547654
27,  2.85672389, -1.56332634, -1.0392390768825799
28,  3.26562115, -1.97501111, -1.2148397387948986
29,  2.99828434, -1.84708979, -1.0444819175699418
30,  2.85796788, -1.81144474, -0.9869300511411524
31,  2.25618677, -2.39923646, -1.0732795019393295
32,  2.1114812 , -2.55756164, -1.2106056196830024
33,  2.26845263, -1.99805108, -0.9505526324796159
34,  3.12801052, -2.63091997, -1.3832591405597805
35,  2.83752325, -1.81182182, -0.9797872005436769
36,  2.70210749, -1.84843589, -0.9406916809080806
37,  1.98656753, -1.31146522, -1.2239315738644514
38,  3.48375354, -2.82299887, -1.8287875013630546
39,  2.2833216 , -1.76728749, -0.9512196024868348
40,  2.18257258, -2.09035197, -0.9874355511107138
41,  2.3704654 , -1.35691972, -1.0747962346145439
42,  2.28855025, -2.02069428, -0.9485775856099202
43,  2.36399963, -2.14663688, -0.9586014603441935
44,  3.11430521, -2.00594905, -1.1132365805403697
45,  3.0518177 , -1.50075231, -1.1508892780987077
46,  2.74893764, -2.31420214, -1.035705215005104
47,  1.67038745, -1.08462683, -1.5954837331191334
48,  2.27768138, -2.20047766, -0.9887947317122443
49,  3.06203879, -2.65820929, -1.3643229975086002
50,  1.58475095, -1.83141134, -1.3401311425676314
51,  2.53166853, -2.45769976, -1.0749544949287368
52,  2.64094402, -1.52564016, -0.9989437876715271
53,  3.4458841 , -1.59341703, -1.413283454087487
54,  2.29789741, -1.49873394, -1.0198684858680886
55,  2.62671527, -2.37660646, -1.0405437735048348
56,  3.27910199, -2.22189318, -1.2742460963264484
57,  3.05688415, -2.97954165, -1.6567036001593816
58,  2.95574126, -1.43463813, -1.131069416398672
59,  3.22006934, -2.13259085, -1.2052377106816201
60,  2.58365023, -1.56675428, -0.9779635700788822
61,  2.17186   , -2.19605928, -1.0166020120535924
62,  1.62251992, -1.85875057, -1.3047749362971148
63,  2.14245449, -2.13548408, -1.0105843044231522
64,  2.71784602, -2.3555248 , -1.0464183987980993
65,  2.38112271, -2.21735647, -0.9763620039409205
66,  3.08646927, -2.5333741 , -1.2914930110858234
67,  1.92215704, -2.62404279, -1.348008757662027
68,  2.91944104, -1.75856065, -1.016906470759967
69,  3.05616514, -1.97034087, -1.0760722842198782
70,  2.77239781, -1.75123954, -0.9671036540267972
71,  1.74316006, -1.58940052, -1.2535778988309176
72,  2.2017636 , -1.29801159, -1.1446060322539098
73,  2.21160562, -1.31473653, -1.1317908556417167
74,  2.02000017, -1.9706336 , -1.0366330052535906
75,  1.91962408, -1.43339516, -1.1962166723461773
76,  2.4162651 , -1.79548565, -0.9279059243531674
77,  1.57297157, -2.03196936, -1.3573373443266157
78,  2.29237138, -1.50234622, -1.0195576194182356
79,  2.97492144, -1.49589786, -1.1133629892031585
80,  2.24811873, -2.32668428, -1.041690355709661
81,  1.85636507, -1.6485474 , -1.1576857027782683
82,  3.24283667, -1.48164329, -1.282352862436002
83,  2.82073305, -1.656415  , -1.000040205383317
84,  2.00862825, -1.5495655 , -1.1010638015377705
85,  3.40246407, -2.36728041, -1.4353347269765921
86,  2.148619  , -2.51965442, -1.1726586364132714
87,  3.0059931 , -2.44215917, -1.1939213256140098
88,  2.69459963, -1.38586987, -1.0700379382021776
89,  1.57336731, -2.28906229, -1.4239473349014213
90,  2.86533014, -1.7608013 , -0.9953597285063615
91,  2.02762484, -1.30269857, -1.2088921774776864
92,  2.52586951, -1.86512743, -0.9198811970992703
93,  3.0252713 , -2.39243435, -1.1781392982058725
94,  3.05844786, -2.28978708, -1.1508375239493507
95,  2.57423592, -1.84703852, -0.9230964783132376
96,  3.03148438, -1.91287359, -1.060259223088817
97,  2.7447951 , -2.82254492, -1.374445422903597
98,  2.93334777, -2.56026644, -1.230809563302319
99,  2.15238071, -2.35782752, -1.0841611383367287
0,  1.68714822, -1.38593745, -1.3814326930504466
1,  2.31013651, -1.20826965, -1.1762080455216493
2,  2.94418808, -1.80800095, -1.02182196936051
3,  2.53402419, -2.94931941, -1.4700529658405825
4,  3.10603272, -1.95488503, -1.1040825484395325
5,  2.93816834, -1.33259603, -1.1759079158133545
6,  2.69481257, -2.14463575, -0.9678378262830708
7,  2.69873521, -0.98795684, -1.3545977405291139
8,  2.61329464, -1.37651925, -1.0623724193383088
9,  3.42527912, -1.43360398, -1.4557718792679806
10,  1.86033748, -2.07962974, -1.1396560229515895
11,  2.13775012, -1.9698077 , -0.9869875793380347
12,  2.624304  , -1.75888096, -0.9366215673550692
13,  1.92754846, -1.36013566, -1.228515671013056
14,  1.92175258, -1.90891536, -1.086163314724965
15,  2.41259404, -2.42880135, -1.0625738704518934
16,  2.49538444, -1.34658247, -1.072084667380622
17,  1.84794489, -1.34907438, -1.2832859857176881
18,  3.16037784, -2.01063088, -1.1431075721940502
19,  2.09713537, -2.63131648, -1.267500383539069
20,  2.03322537, -1.07868059, -1.3651605995679705
21,  2.04034649, -2.19410893, -1.067829242433346
22,  2.38691919, -1.60811665, -0.9679301142618653
23,  2.35512687, -2.72009032, -1.2657067084716251
24,  2.29062099, -2.1917878 , -0.9834283770311597
25,  2.49018829, -2.26994879, -0.9874177231602331
26,  2.59557923, -2.9679247 , -1.4937378062624522
27,  2.64560307, -1.77715298, -0.9370843543835817
28,  3.02328414, -2.17501111, -1.0936672309257274
29,  2.79828434, -2.04708979, -0.9742430091199279
30,  2.6499073 , -2.01144474, -0.9363845972360052
31,  2.05618677, -2.08400303, -1.0343521814769145
32,  1.9114812 , -2.75756164, -1.459821708413378
33,  2.46845263, -2.19805108, -0.9638533741780073
34,  2.92801052, -2.34918576, -1.1114189609664709
35,  2.52033844, -1.61182182, -0.9606686918623359
36,  2.90210749, -2.04843589, -1.010800356657168
37,  1.78656753, -1.11146522, -1.4843250225964641
38,  3.28375354, -2.62299887, -1.4874370198795603
39,  2.0833216 , -1.56728749, -1.0610977843421554
40,  2.38257258, -2.29035197, -1.002020461646943
41,  2.5704654 , -1.55691972, -0.9802732586859658
42,  2.08855025, -1.82069428, -1.0067286799180504
43,  2.56399963, -1.90861939, -0.9210236561152978
44,  3.31430521, -2.20594905, -1.2972874332185653
45,  2.8518177 , -1.70075231, -1.0006762005318688
46,  2.94893764, -2.51420214, -1.2083331714547714
47,  1.87038745, -1.28462683, -1.3064865878543377
48,  2.07768138, -2.00047766, -1.013162923571838
49,  2.85430217, -2.85820929, -1.4407860671075345
50,  1.78475095, -1.63141134, -1.2107990653223584
51,  2.33166853, -2.65769976, -1.2201607408846542
52,  2.44094402, -1.7480142 , -0.9322321797739768
53,  3.2458841 , -1.79341703, -1.2027900410867445
54,  2.09789741, -1.73755325, -1.0129762550947776
55,  2.82671527, -2.57660646, -1.2012081197738738
56,  3.07910199, -2.42189318, -1.2228043334436152
57,  2.85257161, -2.77954165, -1.367888662585214
58,  2.75574126, -1.23463813, -1.172993539083021
59,  3.42006934, -1.92814216, -1.3425983163128237
60,  2.38365023, -1.76675428, -0.9345843788591174
61,  2.37765505, -2.39605928, -1.0494600815501465
62,  1.42251992, -2.05875057, -1.5120210669467946
63,  1.94245449, -1.93548408, -1.0749965898407248
64,  2.91784602, -2.1555248 , -1.0388826430187321
65,  2.18112271, -2.00104531, -0.97488497353526
66,  2.8328568, -2.3333741, -1.0682419119620288
67,  1.72215704, -2.82404279, -1.6483859079597807
68,  2.71944104, -1.55856065, -1.0013061334719364
69,  2.81852049, -2.17034087, -1.0062082756896025
70,  2.97239781, -1.55123954, -1.091335308254159
71,  1.54316006, -1.78940052, -1.3828259898858328
72,  2.4017636 , -1.49801159, -1.004561069811373
73,  2.01160562, -1.62180305, -1.076899841198382
74,  2.28239871, -2.1706336 , -0.9792349666716784
75,  2.11962408, -1.70527032, -1.010241276798664
76,  2.2162651 , -1.99548565, -0.9637500333019265
77,  1.37297157, -2.23196936, -1.609136902502331
78,  2.09237138, -1.81788711, -1.0053903439968468
79,  2.77492144, -1.29589786, -1.1391991296626258
80,  2.44811873, -2.52668428, -1.1166509572879786
81,  1.65636507, -1.85673173, -1.2757345556075965
82,  2.95811487, -1.68164329, -1.0477129779767929
83,  2.62073305, -1.456415  , -1.0246105944748474
84,  2.25555679, -1.3495655 , -1.100303843151546
85,  3.20246407, -2.16728041, -1.201385829657926
86,  1.948619  , -2.31965442, -1.1590039533642156
87,  2.8059931 , -2.64215917, -1.2411545409145663
88,  2.49459963, -1.18586987, -1.1739440376411152
89,  1.82566759, -2.48906229, -1.319797829021097
90,  3.06533014, -1.5608013 , -1.13626549715791
91,  2.22762484, -1.50269857, -1.0349568597360959
92,  2.72586951, -2.06512743, -0.9580805858083714
93,  2.8252713 , -2.19243435, -1.0145981677152731
94,  3.25844786, -2.48978708, -1.380484512502205
95,  2.37423592, -1.64703852, -0.9588415886339716
96,  2.78560249, -1.71287359, -0.977231072459608
97,  2.5447951 , -2.44572189, -1.0688480216632286
98,  2.73334777, -2.76026644, -1.3161932955893207
99,  1.95238071, -2.55782752, -1.285250500525745
0,  1.96193256, -1.18593745, -1.3186394835965776
1,  2.53007621, -1.00826965, -1.3169823320087952
2,  2.74418808, -1.60800095, -0.9913841635829554
3,  2.73402419, -3.14931941, -1.7267216853289868
4,  3.30603272, -1.75488503, -1.254312086894989
5,  3.13816834, -1.53259603, -1.1900607902718179
6,  2.89481257, -1.94463575, -0.997873190906433
7,  2.49873521, -1.18795684, -1.172442065597536
8,  2.41329464, -1.17651925, -1.184409640671517
9,  3.22527912, -1.23360398, -1.4039952603252144
10,  2.15583165, -2.27962974, -1.0502238280673148
11,  1.93775012, -1.7698077 , -1.0854760151844751
12,  2.824304  , -1.55888096, -1.029706175671803
13,  1.72754846, -1.16013566, -1.490978847792927
14,  2.25407055, -2.10891536, -0.9710019935482306
15,  2.61259404, -2.22880135, -0.9793324075910175
16,  2.69538444, -1.54658247, -1.0004780485638325
17,  1.64794489, -1.14907438, -1.5638821317772589
18,  3.36037784, -2.21063088, -1.337309315181741
19,  1.89713537, -2.83131648, -1.5343366048159206
20,  2.32783694, -1.27868059, -1.12677749973464
21,  2.25217175, -2.39410893, -1.0717197736375745
22,  2.58691919, -1.80811665, -0.9269372814182273
23,  2.15512687, -2.4138841 , -1.110445708529715
24,  2.09062099, -2.3917878 , -1.1236617381850755
25,  2.29018829, -2.46994879, -1.1033698243781471
26,  2.38446591, -2.7679247 , -1.3022592347808646
27,  2.44560307, -1.97715298, -0.9233943378112405
28,  2.81114419, -2.37501111, -1.0801616626140942
29,  2.58551074, -2.24708979, -0.9828302389305515
30,  2.4499073 , -2.21144474, -0.9686920866851327
31,  2.25618677, -1.87305483, -0.9490239992523256
32,  2.1114812 , -2.55756164, -1.2106056196830024
33,  2.66845263, -2.39805108, -1.0571541158763988
34,  2.72801052, -2.08193593, -0.9614832729084268
35,  2.32033844, -1.41182182, -1.054236640209041
36,  3.10210749, -2.24843589, -1.1609090324062552
37,  1.98656753, -1.31146522, -1.2239315738644514
38,  3.05962848, -2.30277048, -1.156642579430629
39,  1.8833216 , -1.36728749, -1.2509759661974753
40,  2.58257258, -2.49035197, -1.0966053721831721
41,  2.7704654 , -1.79649906, -0.9608705223230013
42,  1.88855025, -1.62069428, -1.14487977422618
43,  2.76399963, -1.70861939, -0.9720997040207213
44,  3.11430521, -2.40594905, -1.235616201218574
45,  2.6518177 , -1.90075231, -0.9304631229650294
46,  3.14893764, -2.71420214, -1.4609611279044388
47,  2.07420239, -1.5498879 , -1.0708795763757941
48,  1.87768138, -1.80047766, -1.1175311154314314
49,  2.65318795, -3.05820929, -1.6013961836463286
50,  2.09816921, -1.43141134, -1.1094601888924578
51,  2.13166853, -2.85769976, -1.4453669868405714
52,  2.24094402, -1.9480142 , -0.9536462156201303
