# particle_number, x, y, function_value
24,  2.55509327, -2.11856631, -0.9443417832735541
25,  2.46753924, -2.00031284, -0.9244967163897708
26,  2.69607968, -1.99447881, -0.9426252763991774
27,  2.52407985, -1.93929254, -0.9200004044647337
28,  2.51651026, -2.02937395, -0.9274436369115148
29,  2.52500992, -1.97758429, -0.9222609425155901
30,  2.62542945, -2.00758421, -0.9325919874918474
31,  2.57177363, -1.89195668, -0.9215466080342904
32,  2.44837224, -2.0272607 , -0.9283688889026123
33,  2.54348533, -2.02944265, -0.9282617201634485
34,  2.58325893, -1.84643522, -0.9238391505915812
35,  2.47867541, -2.01147679, -0.9253794399715054
36,  2.53123899, -1.93910967, -0.920191253692788
37,  2.46358298, -2.03305217, -0.9284530725209384
38,  2.55412763, -1.87264031, -0.920777709561422
39,  2.34451865, -1.91879836, -0.9312024473158809
40,  2.55863295, -1.89379251, -0.9206767109283456
41,  2.47223423, -2.00130873, -0.9244557317026084
42,  2.59387183, -2.06936021, -0.9376859342153402
43,  2.59050231, -2.07604188, -0.9385292384308498
44,  2.72187776, -2.1120234 , -0.9660303627328105
45,  2.51247889, -1.98432641, -0.9225718659554379
46,  2.56710552, -2.13094655, -0.9478582627101345
47,  2.57026403, -2.02731598, -0.929511729410676
48,  2.47728791, -1.98633141, -0.9229230089359852
49,  2.55108031, -1.92208532, -0.9204870131096285
50,  2.5801525 , -2.07365159, -0.937228182788709
51,  2.49088688, -2.0307593 , -0.927529055504209
52,  2.4950646 , -1.83056741, -0.9213611549147903
53,  2.50523429, -2.00909189, -0.924902752051916
54,  2.49019714, -2.02060827, -0.9262597587550102
55,  2.5070012 , -2.06369704, -0.9323614014857747
56,  2.365775  , -1.87548605, -0.9282471754263336
57,  2.60439269, -1.99470232, -0.928871714670762
58,  2.56414561, -1.99492998, -0.9255017140169066
59,  2.39425912, -2.01758964, -0.931442761621981
60,  2.53730476, -1.86292214, -0.9203217398426127
61,  2.50125605, -2.12126573, -0.9434185832615882
62,  2.55487617, -1.99879101, -0.925324062680174
63,  2.42738173, -1.87829753, -0.921810738231294
64,  2.56801887, -1.9994132 , -0.926193309062485
65,  2.51905346, -1.91350155, -0.9192111962717059
66,  2.71726538, -1.99937932, -0.9474787817519057
67,  2.57965066, -2.013327  , -0.9285321517756672
68,  2.45403361, -1.84824267, -0.9213343984011835
69,  2.44831538, -2.07961409, -0.9364047946503231
70,  2.54281934, -2.11557665, -0.9430919262351881
71,  2.5398423 , -2.06577645, -0.9334731533700038
72,  2.54169004, -2.00973368, -0.925828302508113
73,  2.40951372, -2.04272228, -0.9332172418016589
74,  2.50750946, -2.11511317, -0.9421035672980539
75,  2.54066016, -2.06809297, -0.9338927815386421
76,  2.44179009, -1.98283712, -0.9240637244631184
77,  2.53294135, -2.01538469, -0.926137912308648
78,  2.73252976, -2.14543817, -0.9760935270324312
79,  2.46013999, -2.07429145, -0.9349216975466925
80,  2.47984196, -2.05036599, -0.9304466725628759
81,  2.47896562, -2.09911246, -0.9389826413548495
82,  2.55617797, -2.06219019, -0.933669344272747
83,  2.65605587, -2.02416604, -0.9388238523352905
84,  2.54917821, -2.08935637, -0.9380756992616274
85,  2.39458  , -1.9614139, -0.9263810548709484
86,  2.56307521, -1.92726252, -0.9212993967096748
87,  2.50436913, -1.99569076, -0.9235264390406708
88,  2.60171521, -2.06228329, -0.937279458167197
89,  2.51744067, -2.08622495, -0.9364304881405152
90,  2.5627973, -2.0430622, -0.9311436799729919
91,  2.4990899 , -1.94041852, -0.9197557757390188
92,  2.53271499, -2.02225926, -0.9269473313026291
93,  2.60058943, -1.93629306, -0.9246562427459538
94,  2.46775746, -1.93586802, -0.9201015810304346
95,  2.4591741 , -1.95325043, -0.9211897144434387
96,  2.4679863, -2.0054733, -0.9250132796028879
97,  2.51481231, -2.00936644, -0.9250287450609473
98,  2.46407483, -2.00406764, -0.9249988792710094
99,  2.59860157, -1.99567801, -0.9283768087564807
0,  2.55496793, -1.97657751, -0.9233813274194432
1,  2.47568456, -2.05378686, -0.9310593526040329
2,  2.54966742, -2.03159262, -0.9288302690920673
3,  2.53959429, -1.862715  , -0.9204174726537436
4,  2.48645462, -2.0301574 , -0.9275007459442303
5,  2.60977221, -1.94521108, -0.9259855233805463
6,  2.60599088, -1.93091638, -0.9250334778488251
7,  2.5847846 , -1.99601668, -0.9271423489479027
8,  2.58198787, -2.07732663, -0.9380219054556287
9,  2.64409112, -1.97906657, -0.9324454204113094
10,  2.49522416, -1.88038812, -0.9191422505038813
11,  2.46333923, -2.10364557, -0.9403462974608768
12,  2.54318487, -2.02650764, -0.9278730908153876
13,  2.35895987, -1.922454  , -0.9291367836537228
14,  2.4854218, -1.9992494, -0.9239700168542154
15,  2.43573337, -1.86095513, -0.9217658839326777
16,  2.45197944, -2.03021933, -0.9285700572464166
17,  2.36726833, -2.03682287, -0.9371076306784747
18,  2.55196607, -2.00557378, -0.9258616806773634
19,  2.56070859, -2.0053685 , -0.9263325592370685
20,  2.55748761, -2.08983121, -0.9386088908780031
21,  2.60227492, -1.98932747, -0.9281583108086832
22,  2.55158296, -1.91430121, -0.9203711961829668
23,  2.39543409, -1.97419506, -0.9271580016343919
24,  2.5451585, -2.0843251, -0.9369460488999757
25,  2.47209861, -1.99002477, -0.9233800064140968
26,  2.67493596, -1.9786205 , -0.9373304205779296
27,  2.53524713, -1.93204348, -0.9200731056377061
28,  2.52136434, -2.01555421, -0.9258431382397906
29,  2.51736281, -1.9580727 , -0.9207754862042055
30,  2.60696189, -1.99874631, -0.9295343724220604
31,  2.56638915, -1.87655339, -0.921417164705936
32,  2.45790573, -2.00177951, -0.9250040315876227
33,  2.54999541, -2.02706685, -0.9282612962833215
34,  2.5814857 , -1.85620709, -0.9232174022926238
35,  2.46677749, -1.99103052, -0.9236336782021584
36,  2.51145143, -1.93453406, -0.9196004014881519
37,  2.46106827, -2.03224959, -0.9284413498541444
38,  2.55660933, -1.84278263, -0.9221777550271989
39,  2.34207114, -1.9028328 , -0.9314133074756082
40,  2.56204733, -1.85992517, -0.9216664645883273
41,  2.47930471, -1.97683599, -0.9221045652596146
42,  2.58455722, -2.04960546, -0.933704391559614
43,  2.57699484, -2.04695617, -0.9327006936912897
44,  2.7044296 , -2.07572041, -0.9552730949224856
45,  2.49580061, -1.9678736 , -0.9212507632781172
46,  2.55962955, -2.09744904, -0.940209436896271
47,  2.56492736, -2.01652779, -0.9278356773175028
48,  2.48106321, -1.95919773, -0.9208700197076605
49,  2.54831659, -1.9052634 , -0.9201196315560201
50,  2.56326041, -2.05896205, -0.9335739398785183
51,  2.49117159, -2.02412748, -0.9266813196264923
52,  2.48220075, -1.80474555, -0.923633644625005
53,  2.50687688, -2.00109387, -0.9240721644032772
54,  2.49031337, -2.00687869, -0.9246969759143417
55,  2.5065974 , -2.05134685, -0.9304132303268674
56,  2.36458636, -1.86810356, -0.9286156516069243
57,  2.58380958, -1.97838974, -0.9255230316667743
58,  2.57081952, -1.98044032, -0.924681558186543
59,  2.40074951, -1.99519087, -0.9283945140883404
60,  2.52884225, -1.84680496, -0.9207693273303561
61,  2.51671809, -2.09345973, -0.9377916138709752
62,  2.55533361, -1.98800849, -0.9243421845013039
63,  2.42689741, -1.87470249, -0.9219305096750381
64,  2.56722239, -1.97647741, -0.924122355266606
65,  2.51820233, -1.90709159, -0.9191293409141406
66,  2.69901048, -1.97640204, -0.9416597545504937
67,  2.5695679 , -1.98663922, -0.9251115571034411
68,  2.45360923, -1.84454255, -0.9215523491903478
69,  2.44653653, -2.05230022, -0.9319653831419752
70,  2.53987494, -2.08600848, -0.9370331163102664
71,  2.5316153 , -2.05174948, -0.9309522484108486
72,  2.55389094, -1.98817317, -0.9242779038883338
73,  2.40087731, -2.01350263, -0.930292610912298
74,  2.51842383, -2.08741724, -0.9366708626607032
75,  2.54122105, -2.0541299 , -0.9316661341335577
76,  2.44743871, -1.97570944, -0.9231858375045252
77,  2.54677211, -2.00074217, -0.9251068410869278
78,  2.71741709, -2.10623134, -0.9638393118161885
79,  2.46120392, -2.04307139, -0.929925812151855
80,  2.48459492, -2.03156704, -0.9277121338494335
81,  2.48272323, -2.06683067, -0.9330040125713209
82,  2.55146256, -2.04904892, -0.9313705202116194
83,  2.63534796, -2.01535746, -0.9347517409322418
84,  2.54051602, -2.0583385 , -0.9322948470937655
85,  2.39529002, -1.93708212, -0.9251081645705814
86,  2.55945681, -1.92008296, -0.9209077519428647
87,  2.4909128 , -1.97831922, -0.9220467715427787
88,  2.5801512 , -2.05036125, -0.933454892926958
89,  2.50446567, -2.06677193, -0.9328549418976316
90,  2.54354121, -2.03945401, -0.9296101628458736
91,  2.47937819, -1.93395822, -0.9197277431799659
92,  2.52516874, -2.01987231, -0.9264399515878162
93,  2.58002838, -1.93293606, -0.9226831962341192
94,  2.4689053 , -1.91225001, -0.9194970048124783
95,  2.47342699, -1.93297138, -0.919835151549291
96,  2.47479908, -1.99899336, -0.9241559193353845
97,  2.51515441, -1.97999336, -0.9222528305220915
98,  2.46495039, -1.99439947, -0.9240084007040514
99,  2.57894313, -1.96779591, -0.9243526850961474
0,  2.55771151, -1.97269904, -0.92324641776725
1,  2.47514597, -2.0406031 , -0.9291320105152382
2,  2.54996811, -2.01803462, -0.9271530249812128
3,  2.53278314, -1.85682393, -0.9204079870473086
4,  2.48710964, -2.0215242 , -0.926405679265171
5,  2.59578368, -1.94178969, -0.9243989790185858
6,  2.60065094, -1.91781252, -0.9241624824093445
7,  2.57269945, -1.98320874, -0.9250429856265964
8,  2.56889646, -2.06676166, -0.9352166192581469
9,  2.62890217, -1.96255104, -0.9292027337171395
10,  2.49432072, -1.86481846, -0.9195735305188454
11,  2.46095122, -2.08365237, -0.9365650331641057
12,  2.53394733, -2.02142355, -0.9268865830292591
13,  2.36253498, -1.90996049, -0.9284364544540458
14,  2.49223747, -1.99182308, -0.9231844001993406
15,  2.44286252, -1.8547421 , -0.9215950175325562
16,  2.44586969, -2.01285783, -0.9267720232465946
17,  2.36849535, -2.02608386, -0.9355338405749163
18,  2.54182091, -2.00277509, -0.9250943864965391
19,  2.55332155, -1.9988747 , -0.9252482298608445
20,  2.54907282, -2.0657051 , -0.9338716939095051
21,  2.58904552, -1.98335345, -0.9263769842816846
22,  2.53898726, -1.90268637, -0.9197021445303006
23,  2.39023437, -1.96567938, -0.9271196709076829
24,  2.53899981, -2.06166241, -0.9327663932938208
25,  2.47603753, -1.98360852, -0.9227208254876164
26,  2.65910181, -1.96929523, -0.9339961414495012
27,  2.54085224, -1.92914405, -0.9201976738564528
28,  2.52414419, -2.00642841, -0.9248935074529128
29,  2.51254107, -1.94547382, -0.9200511064197548
30,  2.59439714, -1.99293423, -0.9277123289002839
31,  2.56221934, -1.8701845 , -0.9213186385981439
32,  2.4650304 , -1.98630112, -0.9232739111441343
33,  2.5523038 , -2.02441112, -0.9280454402165138
34,  2.57893691, -1.86496012, -0.9226679480043185
35,  2.46158595, -1.9787343 , -0.9227758977950544
36,  2.50064549, -1.93288801, -0.9194795521094936
37,  2.46262248, -2.03020718, -0.9281140276670711
38,  2.55685731, -1.8317521 , -0.922883797713805
39,  2.34586253, -1.89695747, -0.9308223412839652
40,  2.56282001, -1.84434882, -0.9224602368314638
41,  2.48446392, -1.96259111, -0.9210180415823912
42,  2.57770385, -2.03616882, -0.9312284509545141
43,  2.56799294, -2.02822512, -0.9294708943407438
44,  2.68988175, -2.05209679, -0.9485327894148295
45,  2.48546529, -1.95715702, -0.9206776245845211
46,  2.55446677, -2.07487315, -0.9357121559637185
47,  2.56082322, -2.00912124, -0.9267419873458317
48,  2.48431962, -1.94387922, -0.9200241634611971
49,  2.5460976 , -1.89731623, -0.9200046290114783
50,  2.55272286, -2.04818996, -0.9313085145848238
51,  2.49219205, -2.01891127, -0.9260389597075375
52,  2.47729465, -1.79669558, -0.9245322013541286
53,  2.50824061, -1.99570325, -0.9235520429403754
54,  2.49126199, -1.998034  , -0.9237820418906055
55,  2.50681793, -2.04212025, -0.9290608587160784
56,  2.36936299, -1.86975366, -0.9279289680437609
57,  2.57066628, -1.96880867, -0.9238027106945688
58,  2.57328879, -1.97185604, -0.924205801660338
59,  2.40769844, -1.98166054, -0.926532543889447
60,  2.524204  , -1.84130694, -0.9209538875011368
61,  2.52558456, -2.07425243, -0.9344477732393723
62,  2.55473399, -1.98136073, -0.9237462226381921
63,  2.42984771, -1.87695127, -0.9216648267002081
64,  2.56560181, -1.96312806, -0.9230829077002011
65,  2.51786118, -1.90511619, -0.9191111317510456
66,  2.68415574, -1.96303075, -0.9378816396767276
67,  2.56268074, -1.97086124, -0.9234136282868131
68,  2.45573289, -1.84769472, -0.9212862427386459
69,  2.44758739, -2.03444836, -0.9293502545060318
70,  2.53777965, -2.06598403, -0.9334275328274461
71,  2.5267738 , -2.04154851, -0.929314942140506
72,  2.55991645, -1.97530988, -0.9235693127973239
73,  2.39926988, -1.99556569, -0.9285782123357237
74,  2.52468833, -2.06843053, -0.93342771246308
75,  2.54105722, -2.04390281, -0.9301353899940793
76,  2.45265503, -1.97149485, -0.9226150634578988
77,  2.5539052 , -1.99153378, -0.9245806346958005
78,  2.703827 , -2.0801543, -0.9559390407950804
79,  2.46346553, -2.02321433, -0.9271968028557724
80,  2.48830682, -2.01915402, -0.9261057387545608
81,  2.48592507, -2.04574649, -0.9296586046467487
82,  2.54806489, -2.03942837, -0.9298137855352011
83,  2.6207895 , -2.00912144, -0.9321873285059562
84,  2.53519438, -2.03820093, -0.9291076039068706
85,  2.39911678, -1.92395926, -0.9243142679207919
86,  2.55646153, -1.91731719, -0.9206824281588116
87,  2.48420713, -1.96812949, -0.9213840539847247
88,  2.56655407, -2.04140681, -0.9311511979447914
89,  2.4976736 , -2.05305774, -0.9306545748171394
90,  2.53219434, -2.035569  , -0.9286462473457323
91,  2.46945395, -1.931239  , -0.9198930014814833
92,  2.52088049, -2.01721225, -0.9260258870582887
93,  2.56699618, -1.93203644, -0.9216959438311356
94,  2.47100792, -1.90019009, -0.9193588217087794
95,  2.48279048, -1.92229695, -0.9193351939232643
96,  2.47993462, -1.99453298, -0.923608085023866
97,  2.51556537, -1.96284092, -0.921034164439324
98,  2.46700549, -1.98822441, -0.9233746249602554
99,  2.56644481, -1.95182123, -0.9224887096815468
0,  2.55347479, -1.97030943, -0.922840017429784
1,  2.48293587, -2.02146338, -0.9264608014217752
2,  2.54566227, -2.00246305, -0.9252303923719944
3,  2.52737062, -1.87272145, -0.9196851682060755
4,  2.49356208, -2.00820176, -0.9248130673829252
5,  2.57578598, -1.94485298, -0.92281618534233
6,  2.58467602, -1.9193055 , -0.9227098983347114
7,  2.55763561, -1.97390783, -0.9233306488062036
8,  2.55390607, -2.04474077, -0.9308664100605081
9,  2.60268564, -1.95457484, -0.9256999105306518
10,  2.49919996, -1.87998238, -0.9191392058695083
11,  2.47008272, -2.05338748, -0.9311499143454648
12,  2.52697715, -2.01016045, -0.9253700791158722
13,  2.3915687 , -1.91312285, -0.9249033109010718
14,  2.50129528, -1.98417872, -0.9224824007088109
15,  2.46040062, -1.87080251, -0.9201488355423079
16,  2.45543389, -1.99596446, -0.9245361910916564
17,  2.39519748, -2.01078488, -0.9305669621373034
18,  2.53302103, -1.99595829, -0.9240877247255551
19,  2.54414049, -1.9905843 , -0.924015482505762
20,  2.54002786, -2.03607192, -0.9289974314950945
21,  2.57060163, -1.97796734, -0.9244702817445897
22,  2.52928693, -1.9075766 , -0.9193960978036868
23,  2.41422114, -1.96551145, -0.9247634145095927
24,  2.53291061, -2.0335466 , -0.9283974340561465
25,  2.48619948, -1.9779247 , -0.9220698896698605
26,  2.6274675, -1.9643357, -0.9291320564394338
27,  2.53890407, -1.93593329, -0.9203408972713574
28,  2.52556892, -1.99535478, -0.9238116854956012
29,  2.50942892, -1.93716391, -0.919673563709233
30,  2.57542851, -1.98603352, -0.9254841458957332
31,  2.55334935, -1.88356296, -0.9204966979215982
32,  2.47883781, -1.97494267, -0.9219706546033737
33,  2.54873176, -2.01404387, -0.9266289277065937
34,  2.56816897, -1.88797295, -0.9213343621737385
35,  2.46903068, -1.9704786 , -0.9219016994203993
36,  2.49837748, -1.93847119, -0.9196798658266616
37,  2.47890511, -2.0196334 , -0.9263171050770348
38,  2.55028327, -1.86199011, -0.9209251125572949
39,  2.37782101, -1.90612825, -0.9264211635227169
40,  2.556083  , -1.86306694, -0.9211932101556263
41,  2.49389651, -1.95591811, -0.9205205771852841
42,  2.56473179, -2.01762704, -0.9279516964543798
43,  2.55544585, -2.00796907, -0.9263043148556972
44,  2.65380895, -2.02503007, -0.938583389200958
45,  2.48600711, -1.95343085, -0.9204638615257136
46,  2.54634107, -2.0445956 , -0.9304662244933214
47,  2.55222437, -1.9985858 , -0.9251618056535319
48,  2.49270524, -1.93972315, -0.9197541044158454
49,  2.54102811, -1.90522844, -0.9197938544809396
50,  2.54187509, -2.02916463, -0.928157044968179
51,  2.49799635, -2.0079938 , -0.9247718706199622
52,  2.48801364, -1.83269283, -0.9212754971739272
53,  2.51154176, -1.98858061, -0.9229284016115052
54,  2.4971821 , -1.98853046, -0.9228613246180568
55,  2.50971529, -2.02500147, -0.9267984105244496
56,  2.40230078, -1.90068702, -0.9237113376373066
57,  2.55535025, -1.96378322, -0.9225045076736967
58,  2.56628057, -1.96689423, -0.9233725095574021
59,  2.43104843, -1.97220279, -0.9239223140664092
60,  2.52313135, -1.86280842, -0.9198976695220711
61,  2.53018625, -2.046013  , -0.9300540363908465
62,  2.54912265, -1.97592068, -0.9230270253826937
63,  2.4495046 , -1.90107069, -0.9202139991739334
64,  2.55759296, -1.95688166, -0.9222147692055677
65,  2.5185879 , -1.91517268, -0.9192263932518139
66,  2.64887118, -1.95678801, -0.931632286695218
67,  2.55220997, -1.96191776, -0.9222183784121745
68,  2.47007385, -1.87779966, -0.9196327478596961
69,  2.46090237, -2.01365552, -0.9261616341665174
70,  2.53417619, -2.03866012, -0.9291358532036856
71,  2.52347575, -2.02396538, -0.9268977965222733
72,  2.55714929, -1.96730142, -0.922836294711893
73,  2.41919901, -1.98123813, -0.9255027500429182
74,  2.52797914, -2.04129291, -0.92931179269778
75,  2.53798749, -2.02590979, -0.9275866958261277
76,  2.46746757, -1.96911356, -0.9218560545713959
77,  2.55277006, -1.98291113, -0.9237680009873949
78,  2.66595104, -2.04698287, -0.9435103887384242
79,  2.47479535, -2.00314971, -0.924576101795961
80,  2.49627871, -2.00405378, -0.9243590515301302
81,  2.49401016, -2.02120263, -0.9263015112597082
82,  2.5420038 , -2.02253459, -0.927328056241305
83,  2.59628408, -1.99925994, -0.9285001124632208
84,  2.53021361, -2.01546496, -0.9260610432092757
85,  2.42214447, -1.92441067, -0.9222672155841595
86,  2.5492166 , -1.92486806, -0.9204588802378848
87,  2.48700328, -1.96286692, -0.9209991151358967
88,  2.55167274, -2.02456419, -0.9280316876964885
89,  2.49816189, -2.03152521, -0.9275896635155406
90,  2.52433366, -2.02262129, -0.9267525869217382
91,  2.47418447, -1.93682791, -0.9199499014699994
92,  2.51888233, -2.00805124, -0.9249543397721223
93,  2.55235739, -1.93819377, -0.9210385635314188
94,  2.48098077, -1.90524155, -0.9191331356045864
95,  2.49487147, -1.92444183, -0.9192503857477037
96,  2.49011535, -1.9881427 , -0.9228719540790946
97,  2.5171004 , -1.95444872, -0.9205670767697532
98,  2.47762411, -1.98190496, -0.9225430846959848
99,  2.55219765, -1.94595529, -0.921356774926243
0,  2.54900778, -1.96903383, -0.9225222496160184
1,  2.49012308, -2.0070036 , -0.924712195581142
2,  2.54169729, -1.99136728, -0.9239818551716694
3,  2.52405025, -1.88879606, -0.9192905045762216
4,  2.49925727, -1.99800521, -0.9237413193273993
5,  2.56094534, -1.94848944, -0.9219713136761895
6,  2.57147674, -1.92380813, -0.9217764091020919
7,  2.54680926, -1.96839767, -0.9223732074327305
8,  2.54337785, -2.02702106, -0.9279465273780926
9,  2.58251759, -1.95116572, -0.923652075106052
10,  2.50354831, -1.89781924, -0.9189472063159336
11,  2.47892017, -2.03033494, -0.9276543106064539
12,  2.52280908, -2.00101436, -0.9243006106787724
13,  2.41713065, -1.91901945, -0.9225530676681539
14,  2.50791808, -1.97891331, -0.922083536567155
15,  2.47465079, -1.88710519, -0.9193429624598641
16,  2.46553522, -1.98455549, -0.9231072592431563
17,  2.41918604, -1.99927203, -0.9271314493933195
18,  2.52740771, -1.99035483, -0.9233961222370017
19,  2.53754505, -1.98450355, -0.9232137732219101
20,  2.53379289, -2.01457073, -0.9260727391567719
21,  2.55698804, -1.97443352, -0.9233325256401169
22,  2.52342587, -1.91485724, -0.919323287755039
23,  2.43534142, -1.96584986, -0.9231970012892883
24,  2.52882697, -2.01309149, -0.9257488731777879
25,  2.49449486, -1.97422219, -0.921708153407108
26,  2.60257486, -1.96199162, -0.9261208145814164
27,  2.5355311 , -1.94261255, -0.9204776773936987
28,  2.52621389, -1.98734067, -0.9230963133594332
29,  2.50749843, -1.93199627, -0.9194785271956171
30,  2.56118892, -1.98106839, -0.9240966174667425
31,  2.54629231, -1.89742396, -0.9200133399673367
32,  2.48969884, -1.9681746 , -0.9213154785545349
33,  2.54496598, -2.00514521, -0.9254772607713491
34,  2.5590245 , -1.90710134, -0.9207056934957848
35,  2.47699102, -1.9658083 , -0.9213686062007931
36,  2.49901558, -1.94355418, -0.9198875011549211
37,  2.49115532, -2.01022961, -0.9250529313078373
38,  2.54457563, -1.89294487, -0.9199569138287598
39,  2.40600347, -1.91598452, -0.9234839596248011
40,  2.55023957, -1.88393376, -0.9203296021539561
41,  2.50124532, -1.95316809, -0.9203527316629313
42,  2.55458909, -2.00377572, -0.9258132177570317
43,  2.54618179, -1.99379615, -0.9244037709338152
44,  2.6246403 , -2.00576343, -0.9322990868987976
45,  2.48890053, -1.95255357, -0.9203810711269738
46,  2.54018579, -2.02213899, -0.9272049489153807
47,  2.54539713, -1.99065848, -0.9240784624414492
48,  2.49954786, -1.93954713, -0.9197206229927267
49,  2.53695532, -1.91441957, -0.9197253429786476
50,  2.53450072, -2.01424013, -0.9260590872662492
51,  2.50301853, -1.9991964 , -0.9238630515264145
52,  2.49925627, -1.86740474, -0.9194700352832227
53,  2.514215  , -1.98331137, -0.9225099581540285
54,  2.50232606, -1.98189263, -0.922294440080736
55,  2.51228837, -2.0114608 , -0.925225790620389
56,  2.42931672, -1.92350763, -0.9217129007963845
57,  2.54453991, -1.96143936, -0.9218178326180486
58,  2.55937372, -1.9643717 , -0.9227730101754125
59,  2.45063044, -1.96672006, -0.922382993191755
60,  2.52254244, -1.88281976, -0.9193401942831094
61,  2.53229494, -2.02463082, -0.9272264352925619
62,  2.54418574, -1.97249743, -0.9225426621542371
63,  2.46571108, -1.91992382, -0.9197248774732764
64,  2.55072564, -1.95431112, -0.9216999277530605
65,  2.5192663 , -1.92409818, -0.9194144894220982
66,  2.62047907, -1.95422606, -0.9276663696988039
67,  2.54433374, -1.95744273, -0.9215711070770904
68,  2.48181572, -1.90399884, -0.9191118625401055
69,  2.47273707, -1.99878198, -0.9241891070531261
70,  2.53140067, -2.01830928, -0.926430077090432
71,  2.52161276, -2.01022894, -0.9252472988874886
72,  2.55325201, -1.96299345, -0.9223405084149194
73,  2.43767849, -1.9723236 , -0.9234958704299185
74,  2.52950493, -2.02086836, -0.9266783835072161
75,  2.53524768, -2.0118035 , -0.9258097433962139
76,  2.4796882 , -1.96792563, -0.9214517637766834
77,  2.55009152, -1.97716951, -0.9231706799076675
78,  2.63494926, -2.02269889, -0.9355716940119478
79,  2.4845429 , -1.98941892, -0.9230558662833618
80,  2.50263983, -1.99311973, -0.9232776592343144
81,  2.50059285, -2.0036508 , -0.9243104536103892
82,  2.53730697, -2.00929347, -0.9256069696236768
83,  2.57751222, -1.99167423, -0.9261446870663114
84,  2.526939  , -1.99934833, -0.9242364330447083
85,  2.44216802, -1.92795725, -0.9210016060587597
86,  2.54335673, -1.93248477, -0.920406066137125
87,  2.49109653, -1.96044971, -0.9208052529311913
88,  2.54135956, -2.01121257, -0.9259779578023964
89,  2.50018203, -2.01499587, -0.92555057485507
90,  2.51984812, -2.01164497, -0.9253678066542861
91,  2.48067755, -1.9422479 , -0.9200176541776925
92,  2.5180679 , -2.00026125, -0.9241279167360094
93,  2.54213308, -1.94407924, -0.9207976214869708
94,  2.48953319, -1.91277763, -0.9190749441767052
95,  2.50364253, -1.92896471, -0.9193646445654645
96,  2.49814852, -1.9833258 , -0.922411841365
97,  2.51839504, -1.95080826, -0.920398461753252
98,  2.48677399, -1.97756055, -0.9220338162846015
99,  2.54220402, -1.94436057, -0.9208130529428112
0,  2.54065763, -1.95914308, -0.9215140064980575
1,  2.49589391, -1.98464089, -0.9225290033748752
2,  2.5345677 , -1.97294765, -0.9221966763614897
3,  2.51954929, -1.89925672, -0.9191298969030008
4,  2.50301258, -1.97925198, -0.922083509435025
5,  2.54524621, -1.94407452, -0.920933424621315
6,  2.55534824, -1.92306868, -0.9207363293791623
7,  2.53517332, -1.95614639, -0.9211333228421409
8,  2.53234921, -2.0002164 , -0.9244834322051227
9,  2.56107183, -1.94234011, -0.9216997594591282
10,  2.5059938, -1.9081359, -0.9189895924640162
11,  2.48706289, -2.00003788, -0.9240260059388244
12,  2.51799132, -1.98248007, -0.9225018577424737
13,  2.44268126, -1.9197017 , -0.9207753307721781
14,  2.51108006, -1.96545265, -0.9211419414862357
15,  2.48639225, -1.89791582, -0.9190332905520013
16,  2.4761144 , -1.96682923, -0.9214568673252316
17,  2.44358211, -1.97959805, -0.9236979472212858
18,  2.52118758, -1.97522993, -0.9219927608794237
19,  2.52947211, -1.96985498, -0.9218126948969894
20,  2.52640396, -1.98718447, -0.9230876839801135
21,  2.54248392, -1.96254665, -0.9217970165643466
22,  2.51757778, -1.91687512, -0.9192354071661158
23,  2.45603043, -1.95729931, -0.9215468001066608
24,  2.52328375, -1.98649685, -0.9229504519153178
25,  2.50032625, -1.96226521, -0.9208770643017334
26,  2.57592045, -1.95238956, -0.923192823561676
27,  2.52757126, -1.94014372, -0.9201243795700349
28,  2.52366237, -1.97121358, -0.9217541743497781
29,  2.50381914, -1.91965506, -0.9191389868994181
30,  2.54579557, -1.96750405, -0.9222655481801568
31,  2.53683761, -1.90549197, -0.9196321187128697
32,  2.49759195, -1.95522646, -0.9204664132553599
33,  2.53752836, -1.98622327, -0.9233599486206021
34,  2.54676532, -1.91696768, -0.9201759817556514
35,  2.48488828, -1.954374  , -0.9205309811217324
36,  2.50023544, -1.93878868, -0.9196908417293983
37,  2.4996425 , -1.99036431, -0.9230214512060111
38,  2.53609846, -1.91147885, -0.9196559646999354
39,  2.43447407, -1.91934593, -0.9212724897593574
40,  2.54095908, -1.89779456, -0.9197797884587258
41,  2.50567482, -1.94446559, -0.9199432294378734
42,  2.54233901, -1.98217726, -0.9232113800782316
43,  2.53550292, -1.97329202, -0.9222546216908623
44,  2.5927776 , -1.98079163, -0.9265060184762272
45,  2.4924121 , -1.94501084, -0.9199803089403611
46,  2.53202096, -1.99323392, -0.9237974858052804
47,  2.53618627, -1.97415551, -0.9223427760172694
48,  2.50391121, -1.93408111, -0.9195269429249636
49,  2.53037424, -1.91759806, -0.9195546764856122
50,  2.52638121, -1.99068213, -0.9233981412615344
51,  2.50591116, -1.98109627, -0.9222443066182624
52,  2.51003696, -1.89433612, -0.9190049432299994
53,  2.51434629, -1.96928364, -0.92144155275206
54,  2.5053763 , -1.96725822, -0.9212148197540864
55,  2.51261119, -1.9890558 , -0.9229835216081272
56,  2.45411258, -1.93339099, -0.9205488399354147
57,  2.53320394, -1.9519084 , -0.9208370251017288
58,  2.54832436, -1.95436086, -0.921583706484462
59,  2.46847696, -1.95470005, -0.920931431923967
60,  2.51976977, -1.8963292 , -0.919140692438923
