swarm_number,particle_number,x,y,function_value
9,1,-0.71383802,-1.11650693,-16.57061692848856
9,2,-0.71383802,-1.11650693,-16.57061692848856
10,0,-0.59107983, 0.76314441,-28.513546480544697
10,1,-0.59107983, 0.76314441,-28.513546480544647
10,2,-0.59107983, 0.76314441,-28.513546480544697
0,0,-0.97155727,-0.36570147,-17.88303992770558
0,1,-0.97155727,-0.36570147,-17.88303992770558
0,2,-0.97155727,-0.36570147,-17.88303992770558
0,3,-0.97155727,-0.36570147,-17.88303992770558
0,4,-0.97155727,-0.36570147,-17.88303992770558
0,5,-0.97155727,-0.36570147,-17.88303992770558
0,6,-0.97155727,-0.36570147,-17.88303992770558
0,7,-0.97155727,-0.36570147,-17.88303992770558
0,8,-0.97155727,-0.36570147,-17.88303992770558
0,9,-0.9647965 ,-0.37395451,-18.33876946043588
0,10,-0.9647965 ,-0.37395451,-18.338769460435866
0,11,-0.9647965 ,-0.37395451,-18.338769460435866
0,12,-0.9647965 ,-0.37395451,-18.338769460435866
0,13,-0.9647965 ,-0.37395451,-18.338769460435866
1,0,0.04041557,0.2595604 ,-10.990036476945097
1,1,0.04041557,0.2595604 ,-10.990036476945097
1,2,0.04041557,0.2595604 ,-10.990036476945097
1,3,0.04041557,0.2595604 ,-10.990036476945082
1,4,0.04041557,0.2595604 ,-10.990036476945082
1,5,0.04041557,0.2595604 ,-10.990036476945097
2,0,-0.06433029,-0.66577911,-16.301441036690314
2,1,-0.06433029,-0.66577911,-16.301441036690314
2,2,-0.06433029,-0.66577911,-16.301441036690356
2,3,-0.06433029,-0.66577911,-16.301441036690314
2,4,-0.06433029,-0.66577911,-16.301441036690314
2,5,-0.06433029,-0.66577911,-16.301441036690314
2,6,-0.06433029,-0.66577911,-16.301441036690314
2,7,-0.06433029,-0.66577911,-16.301441036690356
2,8,-0.06433029,-0.66577911,-16.301441036690356
3,0,1.60484337e-09,3.45578499e-09,0.0
3,1,1.60912172e-09,3.46248008e-09,0.0
3,2,1.93520489e-09,4.02096312e-09,-7.105427357601002e-15
3,3,1.56478741e-09,3.41262041e-09,0.0
3,4,1.93097449e-09,3.96890787e-09,-7.105427357601002e-15
3,5,1.50541357e-09,3.43004825e-09,0.0
3,6,1.54081192e-09,3.44471474e-09,0.0
3,7,1.49575019e-09,3.30984040e-09,0.0
3,8,2.00871941e-09,3.23976668e-09,-3.552713678800501e-15
3,9,1.56638524e-09,3.44322881e-09,0.0
3,10,1.56907376e-09,3.34439942e-09,0.0
3,11,1.88721572e-09,3.37506290e-09,-3.552713678800501e-15
3,12,1.57208913e-09,3.40466055e-09,0.0
3,13,1.52057389e-09,3.39517570e-09,0.0
3,14,1.42360079e-09,3.45483819e-09,0.0
3,15,1.88886329e-09,3.89797083e-09,-7.105427357601002e-15
3,16,1.57224367e-09,3.40358408e-09,0.0
3,17,1.92146032e-09,3.98938838e-09,-7.105427357601002e-15
3,18,1.96799022e-09,3.94322441e-09,-7.105427357601002e-15
3,19,1.55919899e-09,3.38999850e-09,0.0
3,20,1.52933666e-09,3.42665718e-09,0.0
3,21,1.51119472e-09,3.40846817e-09,0.0
3,22,1.96192396e-09,3.45530182e-09,-3.552713678800501e-15
3,23,1.52731872e-09,3.38754536e-09,0.0
3,24,1.53146651e-09,3.42659057e-09,0.0
3,25,1.56989355e-09,3.36801431e-09,0.0
3,26,1.52969104e-09,3.42338602e-09,0.0
3,27,1.55893343e-09,3.36856854e-09,0.0
3,28,1.57029145e-09,3.40375994e-09,0.0
3,29,1.86614457e-09,4.04743172e-09,-7.105427357601002e-15
3,30,1.60884817e-09,3.47562512e-09,0.0
3,31,1.54021862e-09,3.45056250e-09,0.0
3,32,1.60870428e-09,3.46864226e-09,0.0
3,33,1.56894586e-09,3.43674689e-09,0.0
4,0,-0.940296 ,-0.1487141,-5.658652156197412
4,1,-0.940296 ,-0.1487141,-5.6586521561974585
4,2,-0.940296 ,-0.1487141,-5.658652156197412
4,3,-0.940296 ,-0.1487141,-5.658652156197412
4,4,-0.940296 ,-0.1487141,-5.658652156197412
4,5,-0.940296 ,-0.1487141,-5.6586521561974585
4,6,-0.940296 ,-0.1487141,-5.658652156197412
4,7,-0.940296 ,-0.1487141,-5.658652156197412
4,8,-0.940296 ,-0.1487141,-5.658652156197412
4,9,-0.940296 ,-0.1487141,-5.658652156197412
5,0,-0.7797091 , 0.86078839,-13.080717356560855
5,1,-0.7797091 , 0.86078839,-13.080717356560855
5,2,-0.7797091 , 0.86078839,-13.080717356560855
5,3,-0.7797091 , 0.86078839,-13.080717356560855
5,4,-0.7797091 , 0.86078839,-13.080717356560855
6,0,0.67313253,1.01746907,-16.192665566473487
6,1,0.67313253,1.01746907,-16.192665566473487
6,2,0.6734307 ,1.02007352,-16.20102959722628
6,3,0.6734307 ,1.02007352,-16.20102959722628
6,4,0.6734307 ,1.02007352,-16.20102959722628
6,5,0.6734307 ,1.02007352,-16.20102959722628
7,0, 0.7402651 ,-0.11828692,-13.810319884237643
7,1, 0.7402651 ,-0.11828692,-13.810319884237643
7,2, 0.7402651 ,-0.11828692,-13.810319884237643
7,3, 0.7402651 ,-0.11828692,-13.810319884237643
7,4, 0.73340498,-0.10859165,-13.82924772676854
7,5, 0.73340498,-0.10859165,-13.82924772676854
8,0, 0.54032122,-0.77086013,-29.260033577792882
8,1, 0.54032122,-0.77086013,-29.260033577792896
8,2, 0.54032122,-0.77086013,-29.260033577792896
8,3, 0.54032122,-0.77086013,-29.260033577792882
9,0,-0.71383802,-1.11650693,-16.57061692848856
9,1,-0.71383802,-1.11650693,-16.57061692848856
9,2,-0.71383802,-1.11650693,-16.57061692848856
10,0,-0.59107983, 0.76314441,-28.513546480544697
10,1,-0.59107983, 0.76314441,-28.513546480544647
10,2,-0.59107983, 0.76314441,-28.513546480544697
0,0,-0.97175921,-0.36548172,-17.87070105679819
0,1,-0.97175921,-0.36548172,-17.87070105679819
0,2,-0.97175921,-0.36548172,-17.87070105679819
0,3,-0.97175921,-0.36548172,-17.87070105679819
0,4,-0.97175921,-0.36548172,-17.87070105679819
0,5,-0.97175921,-0.36548172,-17.87070105679819
0,6,-0.97175921,-0.36548172,-17.87070105679819
0,7,-0.97175921,-0.36548172,-17.87070105679819
0,8,-0.97175921,-0.36548172,-17.87070105679819
0,9,-0.96567499,-0.37285719,-18.278446508707134
0,10,-0.96567499,-0.37285719,-18.278446508707123
0,11,-0.96567499,-0.37285719,-18.278446508707123
0,12,-0.96567499,-0.37285719,-18.278446508707123
0,13,-0.96567499,-0.37285719,-18.278446508707123
1,0,0.04041557,0.2595604 ,-10.990036476945097
1,1,0.04041557,0.2595604 ,-10.990036476945097
1,2,0.04041557,0.2595604 ,-10.990036476945097
1,3,0.04041557,0.2595604 ,-10.990036476945082
1,4,0.04041557,0.2595604 ,-10.990036476945082
1,5,0.04041557,0.2595604 ,-10.990036476945097
2,0,-0.06433029,-0.66577911,-16.301441036690314
2,1,-0.06433029,-0.66577911,-16.301441036690314
2,2,-0.06433029,-0.66577911,-16.301441036690356
2,3,-0.06433029,-0.66577911,-16.301441036690314
2,4,-0.06433029,-0.66577911,-16.301441036690314
2,5,-0.06433029,-0.66577911,-16.301441036690314
2,6,-0.06433029,-0.66577911,-16.301441036690314
2,7,-0.06433029,-0.66577911,-16.301441036690356
2,8,-0.06433029,-0.66577911,-16.301441036690356
3,0,1.60501745e-09,3.45597240e-09,0.0
3,1,1.60920965e-09,3.46258133e-09,0.0
3,2,1.93630356e-09,4.02279632e-09,-7.105427357601002e-15
3,3,1.56473767e-09,3.41256712e-09,0.0
3,4,1.93206073e-09,3.97057942e-09,-7.105427357601002e-15
3,5,1.50517998e-09,3.43004913e-09,0.0
3,6,1.54068758e-09,3.44476092e-09,0.0
3,7,1.49548640e-09,3.30946825e-09,0.0
3,8,2.01004635e-09,3.23917693e-09,-3.552713678800501e-15
3,9,1.56634083e-09,3.44327056e-09,0.0
3,10,1.56903734e-09,3.34413475e-09,0.0
3,11,1.88816607e-09,3.37489325e-09,-3.552713678800501e-15
3,12,1.57206159e-09,3.40458239e-09,0.0
3,13,1.52038737e-09,3.39506823e-09,0.0
3,14,1.42311318e-09,3.45491546e-09,0.0
3,15,1.88981808e-09,3.89942301e-09,-7.105427357601002e-15
3,16,1.57221702e-09,3.40350237e-09,0.0
3,17,1.92251637e-09,3.99112299e-09,-7.105427357601002e-15
3,18,1.96919103e-09,3.94481603e-09,-7.105427357601002e-15
3,19,1.55913238e-09,3.38987505e-09,0.0
3,20,1.52917679e-09,3.42664741e-09,0.0
3,21,1.51097890e-09,3.40840156e-09,0.0
3,22,1.96310612e-09,3.45538087e-09,-3.552713678800501e-15
3,23,1.52715263e-09,3.38741390e-09,0.0
3,24,1.53131374e-09,3.42658080e-09,0.0
3,25,1.56985980e-09,3.36782247e-09,0.0
3,26,1.52953294e-09,3.42336559e-09,0.0
3,27,1.55886593e-09,3.36837847e-09,0.0
3,28,1.57025859e-09,3.40367912e-09,0.0
3,29,1.86702920e-09,4.04934664e-09,-7.105427357601002e-15
3,30,1.60893698e-09,3.47576989e-09,0.0
3,31,1.54009250e-09,3.45062645e-09,0.0
3,32,1.60880376e-09,3.46877815e-09,0.0
3,33,1.56890945e-09,3.43676820e-09,0.0
4,0,-0.940296 ,-0.1487141,-5.658652156197412
4,1,-0.940296 ,-0.1487141,-5.6586521561974585
4,2,-0.940296 ,-0.1487141,-5.658652156197412
4,3,-0.940296 ,-0.1487141,-5.658652156197412
4,4,-0.940296 ,-0.1487141,-5.658652156197412
4,5,-0.940296 ,-0.1487141,-5.6586521561974585
4,6,-0.940296 ,-0.1487141,-5.658652156197412
4,7,-0.940296 ,-0.1487141,-5.658652156197412
4,8,-0.940296 ,-0.1487141,-5.658652156197412
4,9,-0.940296 ,-0.1487141,-5.658652156197412
5,0,-0.7797091 , 0.86078839,-13.080717356560855
5,1,-0.7797091 , 0.86078839,-13.080717356560855
5,2,-0.7797091 , 0.86078839,-13.080717356560855
5,3,-0.7797091 , 0.86078839,-13.080717356560855
5,4,-0.7797091 , 0.86078839,-13.080717356560855
6,0,0.6730683 ,1.01625221,-16.185593893540748
6,1,0.6730683 ,1.01625221,-16.185593893540748
6,2,0.67310489,1.0162748 ,-16.183797692986136
6,3,0.67310489,1.0162748 ,-16.183797692986136
6,4,0.67310489,1.0162748 ,-16.183797692986136
6,5,0.67310489,1.0162748 ,-16.183797692986136
7,0, 0.73915697,-0.1164667 ,-13.80082896182008
7,1, 0.73915697,-0.1164667 ,-13.80082896182008
7,2, 0.73915697,-0.1164667 ,-13.80082896182008
7,3, 0.73915697,-0.1164667 ,-13.80082896182008
7,4, 0.73570583,-0.11206548,-13.828981561268755
7,5, 0.73570583,-0.11206548,-13.828981561268755
8,0, 0.54032122,-0.77086013,-29.260033577792882
8,1, 0.54032122,-0.77086013,-29.260033577792896
8,2, 0.54032122,-0.77086013,-29.260033577792896
8,3, 0.54032122,-0.77086013,-29.260033577792882
9,0,-0.71383802,-1.11650693,-16.57061692848856
9,1,-0.71383802,-1.11650693,-16.57061692848856
9,2,-0.71383802,-1.11650693,-16.57061692848856
10,0,-0.59107983, 0.76314441,-28.513546480544697
10,1,-0.59107983, 0.76314441,-28.513546480544647
10,2,-0.59107983, 0.76314441,-28.513546480544697
0,0,-0.97187748,-0.36535032,-17.863347038661598
0,1,-0.97187748,-0.36535032,-17.863347038661598
0,2,-0.97187748,-0.36535032,-17.863347038661598
0,3,-0.97187748,-0.36535032,-17.863347038661598
0,4,-0.97187748,-0.36535032,-17.863347038661598
0,5,-0.97187748,-0.36535032,-17.863347038661598
0,6,-0.97187748,-0.36535032,-17.863347038661598
0,7,-0.97187748,-0.36535032,-17.863347038661598
0,8,-0.97187748,-0.36535032,-17.863347038661598
0,9,-0.96705342,-0.37115403,-18.18459616877902
0,10,-0.96705342,-0.37115403,-18.18459616877901
0,11,-0.96705342,-0.37115403,-18.18459616877901
0,12,-0.96705342,-0.37115403,-18.18459616877901
0,13,-0.96705342,-0.37115403,-18.18459616877901
1,0,0.04041557,0.2595604 ,-10.990036476945097
1,1,0.04041557,0.2595604 ,-10.990036476945097
1,2,0.04041557,0.2595604 ,-10.990036476945097
1,3,0.04041557,0.2595604 ,-10.990036476945082
1,4,0.04041557,0.2595604 ,-10.990036476945082
1,5,0.04041557,0.2595604 ,-10.990036476945097
2,0,-0.06433029,-0.66577911,-16.301441036690314
2,1,-0.06433029,-0.66577911,-16.301441036690314
2,2,-0.06433029,-0.66577911,-16.301441036690356
2,3,-0.06433029,-0.66577911,-16.301441036690314
2,4,-0.06433029,-0.66577911,-16.301441036690314
2,5,-0.06433029,-0.66577911,-16.301441036690314
2,6,-0.06433029,-0.66577911,-16.301441036690314
2,7,-0.06433029,-0.66577911,-16.301441036690356
2,8,-0.06433029,-0.66577911,-16.301441036690356
3,0,1.60505476e-09,3.45601237e-09,0.0
3,1,1.60920166e-09,3.46256090e-09,0.0
3,2,1.93454497e-09,4.01977918e-09,-7.105427357601002e-15
3,3,1.56496682e-09,3.41281403e-09,0.0
3,4,1.93032523e-09,3.96784205e-09,-7.105427357601002e-15
3,5,1.50572799e-09,3.43020279e-09,0.0
3,6,1.54104551e-09,3.44483642e-09,0.0
3,7,1.49608592e-09,3.31026673e-09,0.0
3,8,2.00789341e-09,3.24035199e-09,-3.552713678800501e-15
3,9,1.56656199e-09,3.44335405e-09,0.0
3,10,1.56924340e-09,3.34474759e-09,0.0
3,11,1.88666505e-09,3.37534178e-09,-3.552713678800501e-15
3,12,1.57225166e-09,3.40487194e-09,0.0
3,13,1.52085367e-09,3.39540929e-09,0.0
3,14,1.42409995e-09,3.45493589e-09,0.0
3,15,1.88830818e-09,3.89706578e-09,-7.105427357601002e-15
3,16,1.57240621e-09,3.40379813e-09,0.0
3,17,1.92083149e-09,3.98827549e-09,-7.105427357601002e-15
3,18,1.96725658e-09,3.94221633e-09,-7.105427357601002e-15
3,19,1.55939173e-09,3.39024364e-09,0.0
3,20,1.52959601e-09,3.42681883e-09,0.0
3,21,1.51149582e-09,3.40867068e-09,0.0
3,22,1.96120453e-09,3.45539952e-09,-3.552713678800501e-15
3,23,1.52758339e-09,3.38779582e-09,0.0
3,24,1.5317223e-09,3.4267531e-09,0.0
3,25,1.57006141e-09,3.36830919e-09,0.0
3,26,1.52995039e-09,3.42355477e-09,0.0
3,27,1.55912705e-09,3.36886163e-09,0.0
3,28,1.57045843e-09,3.40397399e-09,0.0
3,29,1.86564186e-09,4.04618739e-09,-7.105427357601002e-15
3,30,1.60893077e-09,3.47567930e-09,0.0
3,31,1.54045399e-09,3.45066997e-09,0.0
3,32,1.60880020e-09,3.46872842e-09,0.0
3,33,1.56911639e-09,3.43688633e-09,0.0
4,0,-0.940296 ,-0.1487141,-5.658652156197412
4,1,-0.940296 ,-0.1487141,-5.6586521561974585
4,2,-0.940296 ,-0.1487141,-5.658652156197412
4,3,-0.940296 ,-0.1487141,-5.658652156197412
4,4,-0.940296 ,-0.1487141,-5.658652156197412
4,5,-0.940296 ,-0.1487141,-5.6586521561974585
4,6,-0.940296 ,-0.1487141,-5.658652156197412
4,7,-0.940296 ,-0.1487141,-5.658652156197412
4,8,-0.940296 ,-0.1487141,-5.658652156197412
4,9,-0.940296 ,-0.1487141,-5.658652156197412
5,0,-0.7797091 , 0.86078839,-13.080717356560855
5,1,-0.7797091 , 0.86078839,-13.080717356560855
5,2,-0.7797091 , 0.86078839,-13.080717356560855
5,3,-0.7797091 , 0.86078839,-13.080717356560855
5,4,-0.7797091 , 0.86078839,-13.080717356560855
6,0,0.67307865,1.01607524,-16.183544703629455
6,1,0.67307865,1.01607524,-16.183544703629455
6,2,0.67290534,1.01397013,-16.176211152417732
6,3,0.67290534,1.01397013,-16.176211152417732
6,4,0.67290534,1.01397013,-16.176211152417732
6,5,0.67290534,1.01397013,-16.176211152417732
7,0, 0.73850129,-0.11537495,-13.795042273769031
7,1, 0.73850129,-0.11537495,-13.795042273769031
7,2, 0.73850129,-0.11537495,-13.795042273769031
7,3, 0.73850129,-0.11537495,-13.795042273769031
7,4, 0.73718645,-0.11430091,-13.830651977470959
7,5, 0.73718645,-0.11430091,-13.830651977470959
8,0, 0.54032122,-0.77086013,-29.260033577792882
8,1, 0.54032122,-0.77086013,-29.260033577792896
8,2, 0.54032122,-0.77086013,-29.260033577792896
8,3, 0.54032122,-0.77086013,-29.260033577792882
9,0,-0.71383802,-1.11650693,-16.57061692848856
9,1,-0.71383802,-1.11650693,-16.57061692848856
9,2,-0.71383802,-1.11650693,-16.57061692848856
10,0,-0.59107983, 0.76314441,-28.513546480544697
10,1,-0.59107983, 0.76314441,-28.513546480544647
10,2,-0.59107983, 0.76314441,-28.513546480544697
0,0,-0.97194674,-0.36527174,-17.858963241916587
0,1,-0.97194674,-0.36527174,-17.858963241916587
0,2,-0.97194674,-0.36527174,-17.858963241916587
0,3,-0.97194674,-0.36527174,-17.858963241916587
0,4,-0.97194674,-0.36527174,-17.858963241916587
0,5,-0.97194674,-0.36527174,-17.858963241916587
0,6,-0.97194674,-0.36527174,-17.858963241916587
0,7,-0.97194674,-0.36527174,-17.858963241916587
0,8,-0.97194674,-0.36527174,-17.858963241916587
0,9,-0.96788634,-0.37010506,-18.126941591216262
0,10,-0.96788634,-0.37010506,-18.12694159121625
0,11,-0.96788634,-0.37010506,-18.12694159121625
0,12,-0.96788634,-0.37010506,-18.12694159121625
0,13,-0.96788634,-0.37010506,-18.12694159121625
1,0,0.04041557,0.2595604 ,-10.990036476945097
1,1,0.04041557,0.2595604 ,-10.990036476945097
1,2,0.04041557,0.2595604 ,-10.990036476945097
1,3,0.04041557,0.2595604 ,-10.990036476945082
1,4,0.04041557,0.2595604 ,-10.990036476945082
1,5,0.04041557,0.2595604 ,-10.990036476945097
2,0,-0.06433029,-0.66577911,-16.301441036690314
2,1,-0.06433029,-0.66577911,-16.301441036690314
2,2,-0.06433029,-0.66577911,-16.301441036690356
2,3,-0.06433029,-0.66577911,-16.301441036690314
2,4,-0.06433029,-0.66577911,-16.301441036690314
2,5,-0.06433029,-0.66577911,-16.301441036690314
2,6,-0.06433029,-0.66577911,-16.301441036690314
2,7,-0.06433029,-0.66577911,-16.301441036690356
2,8,-0.06433029,-0.66577911,-16.301441036690356
3,0,1.60488334e-09,3.45582762e-09,0.0
3,1,1.60905511e-09,3.46236906e-09,0.0
3,2,1.92909688e-09,4.01050659e-09,-7.105427357601002e-15
3,3,1.56554147e-09,3.41343398e-09,0.0
3,4,1.92494554e-09,3.95941591e-09,-7.105427357601002e-15
3,5,1.50726809e-09,3.43053852e-09,0.0
3,6,1.54201008e-09,3.44493412e-09,0.0
3,7,1.49778323e-09,3.31255734e-09,0.0
3,8,2.00124983e-09,3.24378213e-09,-3.552713678800501e-15
3,9,1.56711089e-09,3.44347573e-09,0.0
3,10,1.56974878e-09,3.34647599e-09,0.0
3,11,1.88199678e-09,3.37657191e-09,-3.552713678800501e-15
3,12,1.57270730e-09,3.40562067e-09,0.0
3,13,1.52214685e-09,3.39631256e-09,0.0
3,14,1.42697054e-09,3.45486928e-09,0.0
3,15,1.88361327e-09,3.88979338e-09,-7.105427357601002e-15
3,16,1.57286006e-09,3.40456463e-09,0.0
3,17,1.91560723e-09,3.97951627e-09,-7.105427357601002e-15
3,18,1.96127559e-09,3.93420851e-09,-7.105427357601002e-15
3,19,1.56005697e-09,3.39123041e-09,0.0
3,20,1.53074708e-09,3.42720963e-09,0.0
3,21,1.51294177e-09,3.40935724e-09,0.0
3,22,1.95532124e-09,3.45532492e-09,-3.552713678800501e-15
3,23,1.52876733e-09,3.38882256e-09,0.0
3,24,1.53283874e-09,3.42714568e-09,0.0
3,25,1.57055347e-09,3.36965389e-09,0.0
3,26,1.53109614e-09,3.42399886e-09,0.0
3,27,1.55979674e-09,3.37019745e-09,0.0
3,28,1.57094338e-09,3.40473694e-09,0.0
3,29,1.86131643e-09,4.03648492e-09,-7.105427357601002e-15
3,30,1.60878688e-09,3.47527163e-09,0.0
3,31,1.54142832e-09,3.45067264e-09,0.0
3,32,1.60864921e-09,3.46842111e-09,0.0
3,33,1.56962354e-09,3.43711282e-09,0.0
4,0,-0.940296 ,-0.1487141,-5.658652156197412
4,1,-0.940296 ,-0.1487141,-5.6586521561974585
4,2,-0.940296 ,-0.1487141,-5.658652156197412
4,3,-0.940296 ,-0.1487141,-5.658652156197412
4,4,-0.940296 ,-0.1487141,-5.658652156197412
4,5,-0.940296 ,-0.1487141,-5.6586521561974585
4,6,-0.940296 ,-0.1487141,-5.658652156197412
4,7,-0.940296 ,-0.1487141,-5.658652156197412
4,8,-0.940296 ,-0.1487141,-5.658652156197412
4,9,-0.940296 ,-0.1487141,-5.658652156197412
5,0,-0.7797091 , 0.86078839,-13.080717356560855
5,1,-0.7797091 , 0.86078839,-13.080717356560855
5,2,-0.7797091 , 0.86078839,-13.080717356560855
5,3,-0.7797091 , 0.86078839,-13.080717356560855
5,4,-0.7797091 , 0.86078839,-13.080717356560855
6,0,0.67315029,1.01673798,-16.185287563721054
6,1,0.67315029,1.01673798,-16.185287563721054
6,2,0.67287057,1.01360745,-16.17539032937875
6,3,0.67287057,1.01360745,-16.17539032937875
6,4,0.67287057,1.01360745,-16.17539032937875
6,5,0.67287057,1.01360745,-16.17539032937875
7,0, 0.73811332,-0.11472012,-13.791411621301464
7,1, 0.73811332,-0.11472012,-13.791411621301464
7,2, 0.73811332,-0.11472012,-13.791411621301464
7,3, 0.73811332,-0.11472012,-13.791411621301464
7,4, 0.73788189,-0.11533319,-13.831189348555613
7,5, 0.73788189,-0.11533319,-13.831189348555613
8,0, 0.54032122,-0.77086013,-29.260033577792882
8,1, 0.54032122,-0.77086013,-29.260033577792896
8,2, 0.54032122,-0.77086013,-29.260033577792896
8,3, 0.54032122,-0.77086013,-29.260033577792882
9,0,-0.71383802,-1.11650693,-16.57061692848856
9,1,-0.71383802,-1.11650693,-16.57061692848856
9,2,-0.71383802,-1.11650693,-16.57061692848856
10,0,-0.59107983, 0.76314441,-28.513546480544697
10,1,-0.59107983, 0.76314441,-28.513546480544647
10,2,-0.59107983, 0.76314441,-28.513546480544697
0,0,-0.97198731,-0.36522476,-17.856349718116142
0,1,-0.97198731,-0.36522476,-17.856349718116142
0,2,-0.97198731,-0.36522476,-17.856349718116142
0,3,-0.97198731,-0.36522476,-17.856349718116142
0,4,-0.97198731,-0.36522476,-17.856349718116142
0,5,-0.97198731,-0.36522476,-17.856349718116142
0,6,-0.97198731,-0.36522476,-17.856349718116142
0,7,-0.97198731,-0.36522476,-17.856349718116142
0,8,-0.97198731,-0.36522476,-17.856349718116142
0,9,-0.968685  ,-0.36910795,-18.072041857440468
0,10,-0.968685  ,-0.36910795,-18.072041857440457
0,11,-0.968685  ,-0.36910795,-18.072041857440457
0,12,-0.968685  ,-0.36910795,-18.072041857440457
0,13,-0.968685  ,-0.36910795,-18.072041857440457
1,0,0.04041557,0.2595604 ,-10.990036476945097
1,1,0.04041557,0.2595604 ,-10.990036476945097
1,2,0.04041557,0.2595604 ,-10.990036476945097
1,3,0.04041557,0.2595604 ,-10.990036476945082
1,4,0.04041557,0.2595604 ,-10.990036476945082
1,5,0.04041557,0.2595604 ,-10.990036476945097
2,0,-0.06433029,-0.66577911,-16.301441036690314
2,1,-0.06433029,-0.66577911,-16.301441036690314
2,2,-0.06433029,-0.66577911,-16.301441036690356
2,3,-0.06433029,-0.66577911,-16.301441036690314
2,4,-0.06433029,-0.66577911,-16.301441036690314
2,5,-0.06433029,-0.66577911,-16.301441036690314
2,6,-0.06433029,-0.66577911,-16.301441036690314
2,7,-0.06433029,-0.66577911,-16.301441036690356
2,8,-0.06433029,-0.66577911,-16.301441036690356
3,0,1.60469948e-09,3.45562956e-09,0.0
3,1,1.60835434e-09,3.46132634e-09,0.0
3,2,1.88340632e-09,3.93240995e-09,-7.105427357601002e-15
3,3,1.57095759e-09,3.41927020e-09,0.0
3,4,1.87983851e-09,3.88850108e-09,-7.105427357601002e-15
3,5,1.52087587e-09,3.43397044e-09,0.0
3,6,1.55073465e-09,3.44634277e-09,0.0
3,7,1.51272417e-09,3.33257422e-09,0.0
3,8,1.94541716e-09,3.27346772e-09,-3.552713678800501e-15
3,9,1.57230673e-09,3.44508866e-09,0.0
3,10,1.57457336e-09,3.36172512e-09,0.0
3,11,1.84292759e-09,3.38758976e-09,-3.552713678800501e-15
3,12,1.57711622e-09,3.41255557e-09,0.0
3,13,1.53366297e-09,3.40455575e-09,0.0
3,14,1.45186618e-09,3.45488083e-09,0.0
3,15,1.84431670e-09,3.82866538e-09,-7.105427357601002e-15
3,16,1.57724767e-09,3.41164785e-09,0.0
3,17,1.87181293e-09,3.90577615e-09,-7.105427357601002e-15
3,18,1.91106153e-09,3.86683752e-09,-7.105427357601002e-15
3,19,1.56624402e-09,3.40018769e-09,0.0
3,20,1.54105440e-09,3.43110962e-09,0.0
3,21,1.52575197e-09,3.41576634e-09,0.0
3,22,1.90594474e-09,3.45527251e-09,-3.552713678800501e-15
3,23,1.53935265e-09,3.39811823e-09,0.0
3,24,1.54285207e-09,3.43105455e-09,0.0
3,25,1.57526525e-09,3.38164430e-09,0.0
3,26,1.54135460e-09,3.42835005e-09,0.0
3,27,1.56602020e-09,3.38211148e-09,0.0
3,28,1.57560009e-09,3.41179618e-09,0.0
3,29,1.82515425e-09,3.95473609e-09,-7.105427357601002e-15
3,30,1.60812252e-09,3.47241347e-09,0.0
3,31,1.55023461e-09,3.45127482e-09,0.0
3,32,1.60799640e-09,3.46651685e-09,0.0
3,33,1.57446589e-09,3.43962014e-09,0.0
4,0,-0.940296 ,-0.1487141,-5.658652156197412
4,1,-0.940296 ,-0.1487141,-5.6586521561974585
4,2,-0.940296 ,-0.1487141,-5.658652156197412
4,3,-0.940296 ,-0.1487141,-5.658652156197412
4,4,-0.940296 ,-0.1487141,-5.658652156197412
4,5,-0.940296 ,-0.1487141,-5.6586521561974585
4,6,-0.940296 ,-0.1487141,-5.658652156197412
4,7,-0.940296 ,-0.1487141,-5.658652156197412
4,8,-0.940296 ,-0.1487141,-5.658652156197412
4,9,-0.940296 ,-0.1487141,-5.658652156197412
5,0,-0.7797091 , 0.86078839,-13.080717356560855
5,1,-0.7797091 , 0.86078839,-13.080717356560855
5,2,-0.7797091 , 0.86078839,-13.080717356560855
5,3,-0.7797091 , 0.86078839,-13.080717356560855
5,4,-0.7797091 , 0.86078839,-13.080717356560855
6,0,0.67319258,1.01715992,-16.1866667378771
6,1,0.67319258,1.01715992,-16.1866667378771
6,2,0.67278039,1.0125094 ,-16.172403116849797
6,3,0.67278039,1.0125094 ,-16.172403116849797
6,4,0.67278039,1.0125094 ,-16.172403116849797
6,5,0.67278039,1.0125094 ,-16.172403116849797
7,0, 0.73788375,-0.11432735,-13.789101609824733
7,1, 0.73788375,-0.11432735,-13.789101609824733
7,2, 0.73788375,-0.11432735,-13.789101609824733
7,3, 0.73788375,-0.11432735,-13.789101609824733
7,4, 0.73824036,-0.11574077,-13.826353155629008
7,5, 0.73824036,-0.11574077,-13.826353155629008
8,0, 0.54032122,-0.77086013,-29.260033577792882
8,1, 0.54032122,-0.77086013,-29.260033577792896
8,2, 0.54032122,-0.77086013,-29.260033577792896
8,3, 0.54032122,-0.77086013,-29.260033577792882
9,0,-0.71383802,-1.11650693,-16.57061692848856
9,1,-0.71383802,-1.11650693,-16.57061692848856
9,2,-0.71383802,-1.11650693,-16.57061692848856
10,0,-0.59107983, 0.76314441,-28.513546480544697
10,1,-0.59107983, 0.76314441,-28.513546480544647
10,2,-0.59107983, 0.76314441,-28.513546480544697
0,0,-0.97201106,-0.36519666,-17.85479146163849
0,1,-0.97201106,-0.36519666,-17.85479146163849
